,din_instante,hora,dia_semana,mes,carga_mw
28023,2023-10-19 21:00:00,21,3,10,48402.05699999
28027,2023-10-19 22:00:00,22,3,10,46485.79199999
28031,2023-10-19 23:00:00,23,3,10,43613.962
28035,2023-10-20 00:00:00,0,4,10,41000.68599999
28039,2023-10-20 01:00:00,1,4,10,38874.22
28043,2023-10-20 02:00:00,2,4,10,37762.98599999
28047,2023-10-20 03:00:00,3,4,10,37099.76699999
28051,2023-10-20 04:00:00,4,4,10,37103.257
28055,2023-10-20 05:00:00,5,4,10,38033.911
28059,2023-10-20 06:00:00,6,4,10,40008.72299999
28063,2023-10-20 07:00:00,7,4,10,42834.82499999
28067,2023-10-20 08:00:00,8,4,10,45965.00999999
28071,2023-10-20 09:00:00,9,4,10,47501.69499999
28075,2023-10-20 10:00:00,10,4,10,48410.66099999
28079,2023-10-20 11:00:00,11,4,10,48448.469
28083,2023-10-20 12:00:00,12,4,10,48075.151
28087,2023-10-20 13:00:00,13,4,10,48715.742
28091,2023-10-20 14:00:00,14,4,10,49049.514
28095,2023-10-20 15:00:00,15,4,10,48669.15699999
28099,2023-10-20 16:00:00,16,4,10,47669.948
28103,2023-10-20 17:00:00,17,4,10,46346.262
28107,2023-10-20 18:00:00,18,4,10,47807.647
28111,2023-10-20 19:00:00,19,4,10,48282.36399999
28115,2023-10-20 20:00:00,20,4,10,47588.261
28119,2023-10-20 21:00:00,21,4,10,46816.91699999
28123,2023-10-20 22:00:00,22,4,10,45054.602
28127,2023-10-20 23:00:00,23,4,10,42800.314
28131,2023-10-21 00:00:00,0,5,10,40382.23099999
28135,2023-10-21 01:00:00,1,5,10,38255.38699999
28139,2023-10-21 02:00:00,2,5,10,36853.91599999
28143,2023-10-21 03:00:00,3,5,10,36094.29399999
28147,2023-10-21 04:00:00,4,5,10,35949.276
28151,2023-10-21 05:00:00,5,5,10,35722.52199999
28155,2023-10-21 06:00:00,6,5,10,36184.89299999
28159,2023-10-21 07:00:00,7,5,10,38033.81899999
28163,2023-10-21 08:00:00,8,5,10,39864.92999999
28167,2023-10-21 09:00:00,9,5,10,41365.23599999
28171,2023-10-21 10:00:00,10,5,10,42433.309
28175,2023-10-21 11:00:00,11,5,10,42831.907
28179,2023-10-21 12:00:00,12,5,10,42698.69699999
28183,2023-10-21 13:00:00,13,5,10,42131.096
28187,2023-10-21 14:00:00,14,5,10,41794.401
28191,2023-10-21 15:00:00,15,5,10,41824.76199999
28195,2023-10-21 16:00:00,16,5,10,42021.52499999
28199,2023-10-21 17:00:00,17,5,10,43215.223
28203,2023-10-21 18:00:00,18,5,10,46107.483
28207,2023-10-21 19:00:00,19,5,10,46642.29499999
28211,2023-10-21 20:00:00,20,5,10,45242.95699999
28215,2023-10-21 21:00:00,21,5,10,43633.69
28219,2023-10-21 22:00:00,22,5,10,41722.707
28223,2023-10-21 23:00:00,23,5,10,39829.71699999
28227,2023-10-22 00:00:00,0,6,10,37920.71799999
28231,2023-10-22 01:00:00,1,6,10,36010.918
28235,2023-10-22 02:00:00,2,6,10,34733.69799999
28239,2023-10-22 03:00:00,3,6,10,33971.192
28243,2023-10-22 04:00:00,4,6,10,33429.203
28247,2023-10-22 05:00:00,5,6,10,32672.59699999
28251,2023-10-22 06:00:00,6,6,10,32437.52299999
28255,2023-10-22 07:00:00,7,6,10,33192.892
28259,2023-10-22 08:00:00,8,6,10,34283.941
28263,2023-10-22 09:00:00,9,6,10,35253.389
28267,2023-10-22 10:00:00,10,6,10,36305.58799999
28271,2023-10-22 11:00:00,11,6,10,37654.38899999
28275,2023-10-22 12:00:00,12,6,10,38215.53899999
28279,2023-10-22 13:00:00,13,6,10,37685.39299999
28283,2023-10-22 14:00:00,14,6,10,37393.911
28287,2023-10-22 15:00:00,15,6,10,37792.60399999
28291,2023-10-22 16:00:00,16,6,10,38778.65999999
28295,2023-10-22 17:00:00,17,6,10,40963.75799999
28299,2023-10-22 18:00:00,18,6,10,44267.577
28303,2023-10-22 19:00:00,19,6,10,44924.223
28307,2023-10-22 20:00:00,20,6,10,44597.516
28311,2023-10-22 21:00:00,21,6,10,43866.52499999
28315,2023-10-22 22:00:00,22,6,10,42407.977
28319,2023-10-22 23:00:00,23,6,10,40239.125
28323,2023-10-23 00:00:00,0,0,10,38094.319
28327,2023-10-23 01:00:00,1,0,10,36380.063
28331,2023-10-23 02:00:00,2,0,10,35217.682
28335,2023-10-23 03:00:00,3,0,10,34699.09399999
28339,2023-10-23 04:00:00,4,0,10,34970.07499999
28343,2023-10-23 05:00:00,5,0,10,35927.94
28347,2023-10-23 06:00:00,6,0,10,38541.882
28351,2023-10-23 07:00:00,7,0,10,41472.757
28355,2023-10-23 08:00:00,8,0,10,44673.51
28359,2023-10-23 09:00:00,9,0,10,47087.115
28363,2023-10-23 10:00:00,10,0,10,48854.20999999
28367,2023-10-23 11:00:00,11,0,10,49931.989
28371,2023-10-23 12:00:00,12,0,10,49524.986
28375,2023-10-23 13:00:00,13,0,10,50631.858
28379,2023-10-23 14:00:00,14,0,10,51777.89
28383,2023-10-23 15:00:00,15,0,10,52121.82
28387,2023-10-23 16:00:00,16,0,10,52015.27099999
28391,2023-10-23 17:00:00,17,0,10,49721.332
28395,2023-10-23 18:00:00,18,0,10,50557.43199999
28399,2023-10-23 19:00:00,19,0,10,51304.668
28403,2023-10-23 20:00:00,20,0,10,51238.238
28407,2023-10-23 21:00:00,21,0,10,50970.54899999
28411,2023-10-23 22:00:00,22,0,10,48909.542
28415,2023-10-23 23:00:00,23,0,10,46044.014
28419,2023-10-24 00:00:00,0,1,10,43208.684
28423,2023-10-24 01:00:00,1,1,10,41090.57399999
28427,2023-10-24 02:00:00,2,1,10,39642.386
28431,2023-10-24 03:00:00,3,1,10,38911.265
28435,2023-10-24 04:00:00,4,1,10,38888.84499999
28439,2023-10-24 05:00:00,5,1,10,39553.46899999
28443,2023-10-24 06:00:00,6,1,10,41810.93499999
28447,2023-10-24 07:00:00,7,1,10,44698.11599999
28451,2023-10-24 08:00:00,8,1,10,48062.88399999
28455,2023-10-24 09:00:00,9,1,10,50290.455
28459,2023-10-24 10:00:00,10,1,10,51910.80499999
28463,2023-10-24 11:00:00,11,1,10,52570.459
28467,2023-10-24 12:00:00,12,1,10,52190.683
28471,2023-10-24 13:00:00,13,1,10,53576.496
28475,2023-10-24 14:00:00,14,1,10,54761.142
28479,2023-10-24 15:00:00,15,1,10,54904.67999999
28483,2023-10-24 16:00:00,16,1,10,54105.093
28487,2023-10-24 17:00:00,17,1,10,50962.114
28491,2023-10-24 18:00:00,18,1,10,51734.147
28495,2023-10-24 19:00:00,19,1,10,51988.575
28499,2023-10-24 20:00:00,20,1,10,51608.37599999
28503,2023-10-24 21:00:00,21,1,10,51296.89099999
28507,2023-10-24 22:00:00,22,1,10,49230.46099999
28511,2023-10-24 23:00:00,23,1,10,46462.881
28515,2023-10-25 00:00:00,0,2,10,43914.16699999
28519,2023-10-25 01:00:00,1,2,10,41959.805
28523,2023-10-25 02:00:00,2,2,10,40673.80399999
28527,2023-10-25 03:00:00,3,2,10,39849.81799999
28531,2023-10-25 04:00:00,4,2,10,39784.677
28535,2023-10-25 05:00:00,5,2,10,40898.82
28539,2023-10-25 06:00:00,6,2,10,42610.659
28543,2023-10-25 07:00:00,7,2,10,45867.426
28547,2023-10-25 08:00:00,8,2,10,48896.869
28551,2023-10-25 09:00:00,9,2,10,50535.39499999
28555,2023-10-25 10:00:00,10,2,10,51743.776
28559,2023-10-25 11:00:00,11,2,10,51819.59
28563,2023-10-25 12:00:00,12,2,10,50683.16499999
28567,2023-10-25 13:00:00,13,2,10,51163.15599999
28571,2023-10-25 14:00:00,14,2,10,51447.021
28575,2023-10-25 15:00:00,15,2,10,51206.58699999
28579,2023-10-25 16:00:00,16,2,10,50453.21299999
28583,2023-10-25 17:00:00,17,2,10,48312.055
28587,2023-10-25 18:00:00,18,2,10,49242.49199999
28591,2023-10-25 19:00:00,19,2,10,49634.799
28595,2023-10-25 20:00:00,20,2,10,49361.22799999
28599,2023-10-25 21:00:00,21,2,10,49206.286
28603,2023-10-25 22:00:00,22,2,10,47581.02899999
28607,2023-10-25 23:00:00,23,2,10,44999.117
28611,2023-10-26 00:00:00,0,3,10,42635.91599999
28615,2023-10-26 01:00:00,1,3,10,40688.12599999
28619,2023-10-26 02:00:00,2,3,10,39321.54
28623,2023-10-26 03:00:00,3,3,10,38543.03699999
28627,2023-10-26 04:00:00,4,3,10,38602.667
28631,2023-10-26 05:00:00,5,3,10,39619.13999999
28635,2023-10-26 06:00:00,6,3,10,41799.424
28639,2023-10-26 07:00:00,7,3,10,44426.659
28643,2023-10-26 08:00:00,8,3,10,47004.757
28647,2023-10-26 09:00:00,9,3,10,48268.727
28651,2023-10-26 10:00:00,10,3,10,49733.224
28655,2023-10-26 11:00:00,11,3,10,50242.74099999
28659,2023-10-26 12:00:00,12,3,10,49330.734
28663,2023-10-26 13:00:00,13,3,10,49984.152
28667,2023-10-26 14:00:00,14,3,10,50689.43099999
28671,2023-10-26 15:00:00,15,3,10,50972.80499999
28675,2023-10-26 16:00:00,16,3,10,50320.12599999
28679,2023-10-26 17:00:00,17,3,10,48211.09099999
28683,2023-10-26 18:00:00,18,3,10,49005.00799999
28687,2023-10-26 19:00:00,19,3,10,49359.715
28691,2023-10-26 20:00:00,20,3,10,48930.78
28695,2023-10-26 21:00:00,21,3,10,48137.34299999
28699,2023-10-26 22:00:00,22,3,10,46160.62099999
28703,2023-10-26 23:00:00,23,3,10,43658.11099999
28707,2023-10-27 00:00:00,0,4,10,41557.82999999
28711,2023-10-27 01:00:00,1,4,10,39593.34699999
28715,2023-10-27 02:00:00,2,4,10,38386.48199999
28719,2023-10-27 03:00:00,3,4,10,37499.90299999
28723,2023-10-27 04:00:00,4,4,10,37683.68299999
28727,2023-10-27 05:00:00,5,4,10,38441.01999999
28731,2023-10-27 06:00:00,6,4,10,40679.428
28735,2023-10-27 07:00:00,7,4,10,43350.54
28739,2023-10-27 08:00:00,8,4,10,45843.283
28743,2023-10-27 09:00:00,9,4,10,46988.642
28747,2023-10-27 10:00:00,10,4,10,48267.334
28751,2023-10-27 11:00:00,11,4,10,49096.22199999
28755,2023-10-27 12:00:00,12,4,10,48474.58099999
28759,2023-10-27 13:00:00,13,4,10,49333.74499999
28763,2023-10-27 14:00:00,14,4,10,50259.314
28767,2023-10-27 15:00:00,15,4,10,50226.294
28771,2023-10-27 16:00:00,16,4,10,49095.337
28775,2023-10-27 17:00:00,17,4,10,47629.893
28779,2023-10-27 18:00:00,18,4,10,48687.948
28783,2023-10-27 19:00:00,19,4,10,48525.743
28787,2023-10-27 20:00:00,20,4,10,47695.691
28791,2023-10-27 21:00:00,21,4,10,46870.52799999
28795,2023-10-27 22:00:00,22,4,10,45125.075
28799,2023-10-27 23:00:00,23,4,10,42973.908
28803,2023-10-28 00:00:00,0,5,10,40486.606
28807,2023-10-28 01:00:00,1,5,10,38462.767
28811,2023-10-28 02:00:00,2,5,10,37133.94299999
28815,2023-10-28 03:00:00,3,5,10,36474.85299999
28819,2023-10-28 04:00:00,4,5,10,36339.871
28823,2023-10-28 05:00:00,5,5,10,36230.382
28827,2023-10-28 06:00:00,6,5,10,37196.69499999
28831,2023-10-28 07:00:00,7,5,10,39654.20199999
28835,2023-10-28 08:00:00,8,5,10,42303.151
28839,2023-10-28 09:00:00,9,5,10,44112.956
28843,2023-10-28 10:00:00,10,5,10,45375.33399999
28847,2023-10-28 11:00:00,11,5,10,45874.92299999
28851,2023-10-28 12:00:00,12,5,10,45189.66999999
28855,2023-10-28 13:00:00,13,5,10,43925.74799999
28859,2023-10-28 14:00:00,14,5,10,43188.391
28863,2023-10-28 15:00:00,15,5,10,43246.034
28867,2023-10-28 16:00:00,16,5,10,43593.99
28871,2023-10-28 17:00:00,17,5,10,44489.096
28875,2023-10-28 18:00:00,18,5,10,47778.919
28879,2023-10-28 19:00:00,19,5,10,48237.60899999
28883,2023-10-28 20:00:00,20,5,10,47171.31899999
28887,2023-10-28 21:00:00,21,5,10,45610.67699999
28891,2023-10-28 22:00:00,22,5,10,43928.762
28895,2023-10-28 23:00:00,23,5,10,42127.31699999
28899,2023-10-29 00:00:00,0,6,10,40144.50099999
28903,2023-10-29 01:00:00,1,6,10,38401.15
28907,2023-10-29 02:00:00,2,6,10,37150.589
28911,2023-10-29 03:00:00,3,6,10,36357.07299999
28915,2023-10-29 04:00:00,4,6,10,35995.41599999
28919,2023-10-29 05:00:00,5,6,10,35275.858
28923,2023-10-29 06:00:00,6,6,10,35124.51999999
28927,2023-10-29 07:00:00,7,6,10,36238.533
28931,2023-10-29 08:00:00,8,6,10,37703.46699999
28935,2023-10-29 09:00:00,9,6,10,39043.53699999
28939,2023-10-29 10:00:00,10,6,10,40292.21799999
28943,2023-10-29 11:00:00,11,6,10,41554.19199999
28947,2023-10-29 12:00:00,12,6,10,41712.01199999
28951,2023-10-29 13:00:00,13,6,10,40767.942
28955,2023-10-29 14:00:00,14,6,10,40312.795
28959,2023-10-29 15:00:00,15,6,10,40741.286
28963,2023-10-29 16:00:00,16,6,10,41685.557
28967,2023-10-29 17:00:00,17,6,10,43054.28899999
28971,2023-10-29 18:00:00,18,6,10,45624.265
28975,2023-10-29 19:00:00,19,6,10,46157.21399999
28979,2023-10-29 20:00:00,20,6,10,45674.383
28983,2023-10-29 21:00:00,21,6,10,45211.48999999
28987,2023-10-29 22:00:00,22,6,10,43862.23799999
28991,2023-10-29 23:00:00,23,6,10,41886.41499999
28995,2023-10-30 00:00:00,0,0,10,39756.90399999
28999,2023-10-30 01:00:00,1,0,10,38092.95999999
29003,2023-10-30 02:00:00,2,0,10,37268.16599999
29007,2023-10-30 03:00:00,3,0,10,36595.476
29011,2023-10-30 04:00:00,4,0,10,36914.74099999
29015,2023-10-30 05:00:00,5,0,10,38178.33999999
29019,2023-10-30 06:00:00,6,0,10,40905.74099999
29023,2023-10-30 07:00:00,7,0,10,44343.58799999
29027,2023-10-30 08:00:00,8,0,10,47903.628
29031,2023-10-30 09:00:00,9,0,10,50051.06099999
29035,2023-10-30 10:00:00,10,0,10,51727.48199999
29039,2023-10-30 11:00:00,11,0,10,52394.13999999
29043,2023-10-30 12:00:00,12,0,10,51618.244
29047,2023-10-30 13:00:00,13,0,10,52571.498
29051,2023-10-30 14:00:00,14,0,10,53345.36899999
29055,2023-10-30 15:00:00,15,0,10,53302.73
29059,2023-10-30 16:00:00,16,0,10,52891.358
29063,2023-10-30 17:00:00,17,0,10,50596.406
29067,2023-10-30 18:00:00,18,0,10,51299.127
29071,2023-10-30 19:00:00,19,0,10,52120.669
29075,2023-10-30 20:00:00,20,0,10,52064.797
29079,2023-10-30 21:00:00,21,0,10,51680.316
29083,2023-10-30 22:00:00,22,0,10,49620.65399999
29087,2023-10-30 23:00:00,23,0,10,46785.16299999
29091,2023-10-31 00:00:00,0,1,10,44061.56699999
29095,2023-10-31 01:00:00,1,1,10,41874.64599999
29099,2023-10-31 02:00:00,2,1,10,40411.31499999
29103,2023-10-31 03:00:00,3,1,10,39711.17999999
29107,2023-10-31 04:00:00,4,1,10,39741.53899999
29111,2023-10-31 05:00:00,5,1,10,40527.561
29115,2023-10-31 06:00:00,6,1,10,42746.242
29119,2023-10-31 07:00:00,7,1,10,46203.00399999
29123,2023-10-31 08:00:00,8,1,10,49733.65599999
29127,2023-10-31 09:00:00,9,1,10,51542.241
29131,2023-10-31 10:00:00,10,1,10,52990.73099999
29135,2023-10-31 11:00:00,11,1,10,53268.055
29139,2023-10-31 12:00:00,12,1,10,52081.39
29143,2023-10-31 13:00:00,13,1,10,52939.38
29147,2023-10-31 14:00:00,14,1,10,53335.44499999
29151,2023-10-31 15:00:00,15,1,10,52948.67299999
29155,2023-10-31 16:00:00,16,1,10,51659.72399999
29159,2023-10-31 17:00:00,17,1,10,49306.475
29163,2023-10-31 18:00:00,18,1,10,49909.68099999
29167,2023-10-31 19:00:00,19,1,10,50171.835
29171,2023-10-31 20:00:00,20,1,10,49963.277
29175,2023-10-31 21:00:00,21,1,10,49198.70299999
29179,2023-10-31 22:00:00,22,1,10,47457.85699999
29183,2023-10-31 23:00:00,23,1,10,44852.773
29187,2023-11-01 00:00:00,0,2,11,42232.302
29191,2023-11-01 01:00:00,1,2,11,40320.72199999
29195,2023-11-01 02:00:00,2,2,11,39188.27799999
29199,2023-11-01 03:00:00,3,2,11,38610.37
29203,2023-11-01 04:00:00,4,2,11,38692.762
29207,2023-11-01 05:00:00,5,2,11,39305.26899999
29211,2023-11-01 06:00:00,6,2,11,41253.71899999
29215,2023-11-01 07:00:00,7,2,11,43764.09299999
29219,2023-11-01 08:00:00,8,2,11,46445.123
29223,2023-11-01 09:00:00,9,2,11,47859.78199999
29227,2023-11-01 10:00:00,10,2,11,49041.46399999
29231,2023-11-01 11:00:00,11,2,11,49497.57499999
29235,2023-11-01 12:00:00,12,2,11,48881.85299999
29239,2023-11-01 13:00:00,13,2,11,49395.693
29243,2023-11-01 14:00:00,14,2,11,49623.556
29247,2023-11-01 15:00:00,15,2,11,49493.755
29251,2023-11-01 16:00:00,16,2,11,49254.015
29255,2023-11-01 17:00:00,17,2,11,47261.379
29259,2023-11-01 18:00:00,18,2,11,48350.44199999
29263,2023-11-01 19:00:00,19,2,11,48827.25899999
29267,2023-11-01 20:00:00,20,2,11,48076.83999999
29271,2023-11-01 21:00:00,21,2,11,47316.92199999
29275,2023-11-01 22:00:00,22,2,11,45435.515
29279,2023-11-01 23:00:00,23,2,11,43159.64299999
29283,2023-11-02 00:00:00,0,3,11,40938.93699999
29287,2023-11-02 01:00:00,1,3,11,38868.632
29291,2023-11-02 02:00:00,2,3,11,37439.565
29295,2023-11-02 03:00:00,3,3,11,36609.815
29299,2023-11-02 04:00:00,4,3,11,36366.68299999
29303,2023-11-02 05:00:00,5,3,11,35807.043
29307,2023-11-02 06:00:00,6,3,11,35704.93699999
29311,2023-11-02 07:00:00,7,3,11,36894.85399999
29315,2023-11-02 08:00:00,8,3,11,38253.85299999
29319,2023-11-02 09:00:00,9,3,11,39212.89099999
29323,2023-11-02 10:00:00,10,3,11,40469.264
29327,2023-11-02 11:00:00,11,3,11,41381.98399999
29331,2023-11-02 12:00:00,12,3,11,42285.227
29335,2023-11-02 13:00:00,13,3,11,42397.78999999
29339,2023-11-02 14:00:00,14,3,11,41833.52499999
29343,2023-11-02 15:00:00,15,3,11,41671.024
29347,2023-11-02 16:00:00,16,3,11,41927.551
29351,2023-11-02 17:00:00,17,3,11,42573.41599999
29355,2023-11-02 18:00:00,18,3,11,45400.017
29359,2023-11-02 19:00:00,19,3,11,46655.22499999
29363,2023-11-02 20:00:00,20,3,11,45933.881
29367,2023-11-02 21:00:00,21,3,11,44932.28299999
29371,2023-11-02 22:00:00,22,3,11,43705.871
29375,2023-11-02 23:00:00,23,3,11,41475.168
29379,2023-11-03 00:00:00,0,4,11,39360.68099999
29383,2023-11-03 01:00:00,1,4,11,37505.043
29387,2023-11-03 02:00:00,2,4,11,36401.629
29391,2023-11-03 03:00:00,3,4,11,35761.78899999
29395,2023-11-03 04:00:00,4,4,11,35718.657
29399,2023-11-03 05:00:00,5,4,11,35846.898
29403,2023-11-03 06:00:00,6,4,11,37448.47
29407,2023-11-03 07:00:00,7,4,11,40699.32199999
29411,2023-11-03 08:00:00,8,4,11,44007.166
29415,2023-11-03 09:00:00,9,4,11,46232.121
29419,2023-11-03 10:00:00,10,4,11,47876.20699999
29423,2023-11-03 11:00:00,11,4,11,48509.523
29427,2023-11-03 12:00:00,12,4,11,48715.02199999
29431,2023-11-03 13:00:00,13,4,11,48931.688
29435,2023-11-03 14:00:00,14,4,11,48766.69199999
29439,2023-11-03 15:00:00,15,4,11,48665.77599999
29443,2023-11-03 16:00:00,16,4,11,45315.676
29447,2023-11-03 17:00:00,17,4,11,43512.275
29451,2023-11-03 18:00:00,18,4,11,44564.16899999
29455,2023-11-03 19:00:00,19,4,11,45242.25199999
29459,2023-11-03 20:00:00,20,4,11,44298.728
29463,2023-11-03 21:00:00,21,4,11,43595.463
29467,2023-11-03 22:00:00,22,4,11,42292.91599999
29471,2023-11-03 23:00:00,23,4,11,40668.907
29475,2023-11-04 00:00:00,0,5,11,38832.08999999
29479,2023-11-04 01:00:00,1,5,11,37290.476
29483,2023-11-04 02:00:00,2,5,11,36169.023
29487,2023-11-04 03:00:00,3,5,11,35511.68299999
29491,2023-11-04 04:00:00,4,5,11,35249.73199999
29495,2023-11-04 05:00:00,5,5,11,34787.92899999
29499,2023-11-04 06:00:00,6,5,11,35162.299
29503,2023-11-04 07:00:00,7,5,11,36863.739
29507,2023-11-04 08:00:00,8,5,11,38344.07099999
29511,2023-11-04 09:00:00,9,5,11,39552.43599999
29515,2023-11-04 10:00:00,10,5,11,40249.983
29519,2023-11-04 11:00:00,11,5,11,40746.871
29523,2023-11-04 12:00:00,12,5,11,40660.94199999
29527,2023-11-04 13:00:00,13,5,11,40106.426
29531,2023-11-04 14:00:00,14,5,11,39180.42699999
29535,2023-11-04 15:00:00,15,5,11,38963.24699999
29539,2023-11-04 16:00:00,16,5,11,39514.708
29543,2023-11-04 17:00:00,17,5,11,40266.71499999
29547,2023-11-04 18:00:00,18,5,11,42798.481
29551,2023-11-04 19:00:00,19,5,11,43900.943
29555,2023-11-04 20:00:00,20,5,11,43414.56799999
29559,2023-11-04 21:00:00,21,5,11,42054.87499999
29563,2023-11-04 22:00:00,22,5,11,40443.75299999
29567,2023-11-04 23:00:00,23,5,11,38855.16599999
29571,2023-11-05 00:00:00,0,6,11,36710.37299999
29575,2023-11-05 01:00:00,1,6,11,34822.394
29579,2023-11-05 02:00:00,2,6,11,33530.285
29583,2023-11-05 03:00:00,3,6,11,32732.636
29587,2023-11-05 04:00:00,4,6,11,32258.89799999
29591,2023-11-05 05:00:00,5,6,11,31313.31199999
29595,2023-11-05 06:00:00,6,6,11,31331.028
29599,2023-11-05 07:00:00,7,6,11,31522.882
29603,2023-11-05 08:00:00,8,6,11,32775.16599999
29607,2023-11-05 09:00:00,9,6,11,33967.781
29611,2023-11-05 10:00:00,10,6,11,35169.273
29615,2023-11-05 11:00:00,11,6,11,36322.28699999
29619,2023-11-05 12:00:00,12,6,11,36422.48499999
29623,2023-11-05 13:00:00,13,6,11,35974.90199999
29627,2023-11-05 14:00:00,14,6,11,35689.982
29631,2023-11-05 15:00:00,15,6,11,35819.19599999
29635,2023-11-05 16:00:00,16,6,11,36866.58699999
29639,2023-11-05 17:00:00,17,6,11,38566.03299999
29643,2023-11-05 18:00:00,18,6,11,41528.015
29647,2023-11-05 19:00:00,19,6,11,43030.084
29651,2023-11-05 20:00:00,20,6,11,42532.11699999
29655,2023-11-05 21:00:00,21,6,11,41724.766
29659,2023-11-05 22:00:00,22,6,11,39927.01999999
29663,2023-11-05 23:00:00,23,6,11,37785.61399999
29667,2023-11-06 00:00:00,0,0,11,35624.384
29671,2023-11-06 01:00:00,1,0,11,34099.631
29675,2023-11-06 02:00:00,2,0,11,33137.125
29679,2023-11-06 03:00:00,3,0,11,32777.854
29683,2023-11-06 04:00:00,4,0,11,33014.014
29687,2023-11-06 05:00:00,5,0,11,33973.159
29691,2023-11-06 06:00:00,6,0,11,36764.94199999
29695,2023-11-06 07:00:00,7,0,11,39237.192
29699,2023-11-06 08:00:00,8,0,11,41995.987
29703,2023-11-06 09:00:00,9,0,11,43988.15
29707,2023-11-06 10:00:00,10,0,11,45759.74999999
29711,2023-11-06 11:00:00,11,0,11,46719.22399999
29715,2023-11-06 12:00:00,12,0,11,46479.01899999
29719,2023-11-06 13:00:00,13,0,11,47115.551
29723,2023-11-06 14:00:00,14,0,11,47952.335
29727,2023-11-06 15:00:00,15,0,11,48126.942
29731,2023-11-06 16:00:00,16,0,11,47848.14899999
29735,2023-11-06 17:00:00,17,0,11,46138.14199999
29739,2023-11-06 18:00:00,18,0,11,47088.12199999
29743,2023-11-06 19:00:00,19,0,11,48519.036
29747,2023-11-06 20:00:00,20,0,11,48383.599
29751,2023-11-06 21:00:00,21,0,11,47697.08
29755,2023-11-06 22:00:00,22,0,11,45421.29
29759,2023-11-06 23:00:00,23,0,11,42515.03699999
29763,2023-11-07 00:00:00,0,1,11,39641.35899999
29767,2023-11-07 01:00:00,1,1,11,37799.30899999
29771,2023-11-07 02:00:00,2,1,11,36595.89399999
29775,2023-11-07 03:00:00,3,1,11,35837.18099999
29779,2023-11-07 04:00:00,4,1,11,35869.606
29783,2023-11-07 05:00:00,5,1,11,36774.50599999
29787,2023-11-07 06:00:00,6,1,11,39270.663
29791,2023-11-07 07:00:00,7,1,11,41741.96
29795,2023-11-07 08:00:00,8,1,11,44526.97999999
29799,2023-11-07 09:00:00,9,1,11,46360.492
29803,2023-11-07 10:00:00,10,1,11,47692.07799999
29807,2023-11-07 11:00:00,11,1,11,48248.872
29811,2023-11-07 12:00:00,12,1,11,47824.879
29815,2023-11-07 13:00:00,13,1,11,48722.288
29819,2023-11-07 14:00:00,14,1,11,49649.61999999
29823,2023-11-07 15:00:00,15,1,11,49935.569
29827,2023-11-07 16:00:00,16,1,11,49730.25999999
29831,2023-11-07 17:00:00,17,1,11,47652.28499999
29835,2023-11-07 18:00:00,18,1,11,48292.011
29839,2023-11-07 19:00:00,19,1,11,49769.16199999
29843,2023-11-07 20:00:00,20,1,11,49627.96299999
29847,2023-11-07 21:00:00,21,1,11,48973.046
29851,2023-11-07 22:00:00,22,1,11,46941.40799999
29855,2023-11-07 23:00:00,23,1,11,43893.034
29859,2023-11-08 00:00:00,0,2,11,40922.701
29863,2023-11-08 01:00:00,1,2,11,38775.74599999
29867,2023-11-08 02:00:00,2,2,11,37464.938
29871,2023-11-08 03:00:00,3,2,11,36795.938
29875,2023-11-08 04:00:00,4,2,11,36800.18599999
29879,2023-11-08 05:00:00,5,2,11,37583.83299999
29883,2023-11-08 06:00:00,6,2,11,40090.4
29887,2023-11-08 07:00:00,7,2,11,42808.959
29891,2023-11-08 08:00:00,8,2,11,45714.577
29895,2023-11-08 09:00:00,9,2,11,47683.34899999
29899,2023-11-08 10:00:00,10,2,11,49408.11899999
29903,2023-11-08 11:00:00,11,2,11,50461.32099999
29907,2023-11-08 12:00:00,12,2,11,50028.96899999
29911,2023-11-08 13:00:00,13,2,11,51115.913
29915,2023-11-08 14:00:00,14,2,11,52263.46899999
29919,2023-11-08 15:00:00,15,2,11,52584.397
29923,2023-11-08 16:00:00,16,2,11,52257.27699999
29927,2023-11-08 17:00:00,17,2,11,49903.971
29931,2023-11-08 18:00:00,18,2,11,50219.744
29935,2023-11-08 19:00:00,19,2,11,51320.326
29939,2023-11-08 20:00:00,20,2,11,51188.398
29943,2023-11-08 21:00:00,21,2,11,50913.64999999
